x_m,span_m,side,p_fluent,q_fluent,cp_v1,cp_v2,p_e_v1,p_e_v2,q_v1,q_v2,phi_rad,w_tr
-0.008910576682,0.028651648386965538,0,887.8811724,107594.7908,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
-0.008906521103,0.028652856646471412,0,883.3447157,107652.3656,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
-0.008214924449,0.02886328251260569,1,951.9742387,110383.2013,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
-0.007494945257,0.029085045729176275,1,936.9292845,106868.9729,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
-0.006738963409,0.029317902475342467,1,923.7991019,103891.6348,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
-0.005945178497,0.029562407832045633,1,911.8646648,101236.7378,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
-0.005111698729,0.02981914516972212,1,900.4698749,98811.03067,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
-0.004236541478,0.030088725817758857,1,889.0698838,96566.76169,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
-0.00331762185,0.0303717925562187,1,877.202662,94491.37772,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
-0.002352750885,0.03066902035049438,1,865.1223487,92533.00286,1.4144904260751383,0.18449696436897262,4882.000936458435,603.577072590049,568033.9943737086,557687.965544736,0.5627345990182011,0.0
