point_id,side,side_id,mach,alpha_deg,altitude_km,Tw_K,x_m,span_m,xc,yb,valid_mask,q_low_W_m2,T_e_K,p_e_Pa,rho_e_kg_m3,ma_e,v_e_m_s,mu_e_Pa_s,w_tr,re_edge,re_tri
1663,leeward,-1,8.3,2.2,56.7,300.0,2.6367713339961174,0.5155135,0.5375,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,128240.13315549036,3430522.0033873282
1664,leeward,-1,8.3,2.2,56.7,300.0,2.6627775141583845,0.5155135,0.55,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,130826.73130309964,3437849.957069667
1665,leeward,-1,8.3,2.2,56.7,300.0,2.6887836943206516,0.5155135,0.5625,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,134505.02015548325,3419381.8730251114
1666,leeward,-1,8.3,2.2,56.7,300.0,2.7147898744829186,0.5155135,0.5750000000000001,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,137494.02060338284,3419381.8730251114
1667,leeward,-1,8.3,2.2,56.7,300.0,2.7407960546451857,0.5155135,0.5875,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,141052.11428980634,3407428.4004784566
1668,leeward,-1,8.3,2.2,56.7,300.0,2.7668022348074532,0.5155135,0.6000000000000001,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,144053.2231044831,3407428.4004784566
1669,leeward,-1,8.3,2.2,56.7,300.0,2.79280841496972,0.5155135,0.6125,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,146690.75024603828,3413327.4804262486
1670,leeward,-1,8.3,2.2,56.7,300.0,2.818814595131987,0.5155135,0.625,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,150128.8826508412,3404920.3071490107
1671,leeward,-1,8.3,2.2,56.7,300.0,2.8448207752942545,0.5155135,0.6375000000000001,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,153131.46030385807,3404920.3071490107
1672,leeward,-1,8.3,2.2,56.7,300.0,2.870826955456521,0.5155135,0.65,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,156356.23004080894,3397750.196804599
1673,leeward,-1,8.3,2.2,56.7,300.0,2.8968331356187886,0.5155135,0.6625000000000001,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,160057.28583378418,3385409.149502129
1674,leeward,-1,8.3,2.2,56.7,300.0,2.9228393157810557,0.5155135,0.675,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,162504.53021225458,3393653.6439921777
1675,leeward,-1,8.3,2.2,56.7,300.0,2.948845495943323,0.5155135,0.6875,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,165513.87336433338,3393653.6439921777
1676,leeward,-1,8.3,2.2,56.7,300.0,2.97485167610559,0.5155135,0.7000000000000001,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,169234.53144437267,3381830.912515064
1677,leeward,-1,8.3,2.2,56.7,300.0,3.000857856267857,0.5155135,0.7125,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,172256.57664873643,3381830.912515064
1678,leeward,-1,8.3,2.2,56.7,300.0,3.0268640364301245,0.5155135,0.7250000000000001,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,175278.62185310034,3381830.912515064
1679,leeward,-1,8.3,2.2,56.7,300.0,3.052870216592391,0.5155135,0.7375,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,179235.4767262463,3365262.608221416
1680,leeward,-1,8.3,2.2,56.7,300.0,3.078876396754658,0.5155135,0.75,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,181598.5090486562,3373816.2817468317
1681,leeward,-1,8.3,2.2,56.7,300.0,3.1048825769169257,0.5155135,0.7625000000000001,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,184625.1508661339,3373816.2817468317
1682,leeward,-1,8.3,2.2,56.7,300.0,3.1308887570791923,0.5155135,0.775,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,187651.79268361145,3373816.2817468317
1683,leeward,-1,8.3,2.2,56.7,300.0,3.15689493724146,0.5155135,0.7875000000000001,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,191420.7453657111,3362373.037548974
1684,leeward,-1,8.3,2.2,56.7,300.0,3.182901117403727,0.5155135,0.8,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,194459.16989532555,3362373.037548974
1685,leeward,-1,8.3,2.2,56.7,300.0,3.2089072975659936,0.5155135,0.8125,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,197497.59442494,3362373.037548974
1686,leeward,-1,8.3,2.2,56.7,300.0,3.234913477728261,0.5155135,0.8250000000000001,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,200683.03689962838,3359563.368933877
1687,leeward,-1,8.3,2.2,56.7,300.0,3.260919657890528,0.5155135,0.8375,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,204640.90657725872,3346794.2495750994
1688,leeward,-1,8.3,2.2,56.7,300.0,3.2869258380527953,0.5155135,0.8500000000000001,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,207695.2484664715,3346794.2495750994
1689,leeward,-1,8.3,2.2,56.7,300.0,3.3129320182150623,0.5155135,0.8625,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,210749.5903556844,3346794.2495750994
1690,leeward,-1,8.3,2.2,56.7,300.0,3.3389381983773294,0.5155135,0.875,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,213014.48066206052,3355189.3531805654
1691,leeward,-1,8.3,2.2,56.7,300.0,3.3649443785395965,0.5155135,0.8875000000000001,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,216057.54467151855,3355189.3531805654
1692,leeward,-1,8.3,2.2,56.7,300.0,3.3909505587018636,0.5155135,0.9,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,220172.30670519706,3340736.919999276
1693,leeward,-1,8.3,2.2,56.7,300.0,3.4169567388641306,0.5155135,0.9125000000000001,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,223230.25540943583,3340736.919999276
1694,leeward,-1,8.3,2.2,56.7,300.0,3.4429629190263977,0.5155135,0.925,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,226288.20411367476,3340736.919999276
1695,leeward,-1,8.3,2.2,56.7,300.0,3.468969099188665,0.5155135,0.9375,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,229341.33534088542,3340911.909666648
1696,leeward,-1,8.3,2.2,56.7,300.0,3.494975279350932,0.5155135,0.9500000000000001,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,232399.2198120972,3340911.909666648
1697,leeward,-1,8.3,2.2,56.7,300.0,3.520981459513199,0.5155135,0.9625,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,235457.10428330902,3340911.909666648
1698,leeward,-1,8.3,2.2,56.7,300.0,3.546987639675466,0.5155135,0.9750000000000001,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,239624.09921017394,3327702.958968625
1699,leeward,-1,8.3,2.2,56.7,300.0,3.572993819837733,0.5155135,0.9875,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,242696.20304620182,3327702.958968625
1700,leeward,-1,8.3,2.2,56.7,300.0,3.599,0.5155135,1.0,0.5,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,245768.3068822296,3327702.958968625
1701,leeward,-1,8.3,2.2,56.7,300.0,1.5978349187636107,0.541289175,0.0,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,783.9112318384755,3220845.552290357
1702,leeward,-1,8.3,2.2,56.7,300.0,1.6228494822790656,0.541289175,0.0125,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,3161.983633082978,3220845.552290357
1703,leeward,-1,8.3,2.2,56.7,300.0,1.6478640457945204,0.541289175,0.025,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,6323.967266166027,3220845.552290357
1704,leeward,-1,8.3,2.2,56.7,300.0,1.6728786093099752,0.541289175,0.037500000000000006,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,14007.443140287205,2534235.989658074
1705,leeward,-1,8.3,2.2,56.7,300.0,1.6978931728254303,0.541289175,0.05,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,16489.171498066225,2697633.3280743635
1706,leeward,-1,8.3,2.2,56.7,300.0,1.7229077363408851,0.541289175,0.0625,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,19583.094424943105,2778566.0592965134
1707,leeward,-1,8.3,2.2,56.7,300.0,1.74792229985634,0.541289175,0.07500000000000001,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,22759.996753297484,2832414.344762197
1708,leeward,-1,8.3,2.2,56.7,300.0,1.7729368633717948,0.541289175,0.08750000000000001,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,26553.329545513716,2832414.344762197
1709,leeward,-1,8.3,2.2,56.7,300.0,1.7979514268872496,0.541289175,0.1,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,27932.39727359246,2987787.119693621
1710,leeward,-1,8.3,2.2,56.7,300.0,1.8229659904027045,0.541289175,0.1125,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,31531.06639476176,2977833.986961633
1711,leeward,-1,8.3,2.2,56.7,300.0,1.8479805539181595,0.541289175,0.125,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,33582.59228254981,3066351.083445744
1712,leeward,-1,8.3,2.2,56.7,300.0,1.8729951174336144,0.541289175,0.1375,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,35564.85557353458,3144402.7750007287
1713,leeward,-1,8.3,2.2,56.7,300.0,1.8980096809490692,0.541289175,0.15000000000000002,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,38798.02426203776,3144402.7750007287
1714,leeward,-1,8.3,2.2,56.7,300.0,1.923024244464524,0.541289175,0.1625,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,40530.98951577625,3232861.522437332
1715,leeward,-1,8.3,2.2,56.7,300.0,1.9480388079799789,0.541289175,0.17500000000000002,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,41352.06210938225,3355784.09992261
1716,leeward,-1,8.3,2.2,56.7,300.0,1.9730533714954337,0.541289175,0.1875,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,45738.44113001144,3287630.2669943487
1717,leeward,-1,8.3,2.2,56.7,300.0,1.9980679350108885,0.541289175,0.2,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,48486.42642476824,3301815.2532227435
1718,leeward,-1,8.3,2.2,56.7,300.0,2.0230824985263434,0.541289175,0.21250000000000002,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,48287.89999229477,3462642.542331525
1719,leeward,-1,8.3,2.2,56.7,300.0,2.048097062041798,0.541289175,0.225,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,48943.01214620909,3572841.877858265
1720,leeward,-1,8.3,2.2,56.7,300.0,2.073111625557253,0.541289175,0.23750000000000002,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,55792.185001422644,3386978.8752252385
1721,leeward,-1,8.3,2.2,56.7,300.0,2.0981261890727083,0.541289175,0.25,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,53444.49385738018,3629809.035853404
1722,leeward,-1,8.3,2.2,56.7,300.0,2.123140752588163,0.541289175,0.2625,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,53893.228576666435,3739338.8996293037
1723,leeward,-1,8.3,2.2,56.7,300.0,2.148155316103618,0.541289175,0.275,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,56459.572794602944,3739338.8996293037
1724,leeward,-1,8.3,2.2,56.7,300.0,2.173169879619073,0.541289175,0.28750000000000003,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,61750.36721403242,3629024.405029487
1725,leeward,-1,8.3,2.2,56.7,300.0,2.1981844431345277,0.541289175,0.30000000000000004,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,59627.10108594434,3850533.3060526205
1726,leeward,-1,8.3,2.2,56.7,300.0,2.2231990066499825,0.541289175,0.3125,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,62111.56363119201,3850533.3060526205
1727,leeward,-1,8.3,2.2,56.7,300.0,2.2482135701654373,0.541289175,0.325,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,64596.02617643967,3850533.3060526205
1728,leeward,-1,8.3,2.2,56.7,300.0,2.273228133680892,0.541289175,0.3375,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,65341.89479632076,3922499.3174498375
1729,leeward,-1,8.3,2.2,56.7,300.0,2.298242697196347,0.541289175,0.35000000000000003,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,66827.68063955008,3968607.1861579902
1730,leeward,-1,8.3,2.2,56.7,300.0,2.3232572607118023,0.541289175,0.36250000000000004,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,67362.72793899124,4051758.0834890986
1731,leeward,-1,8.3,2.2,56.7,300.0,2.3482718242272567,0.541289175,0.375,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,69685.58062654259,4051758.0834890986
1732,leeward,-1,8.3,2.2,56.7,300.0,2.373286387742712,0.541289175,0.3875,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,71656.1357722082,4061335.1058060974
1733,leeward,-1,8.3,2.2,56.7,300.0,2.3983009512581663,0.541289175,0.4,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,72346.66723812652,4131056.2617883696
1734,leeward,-1,8.3,2.2,56.7,300.0,2.4233155147736216,0.541289175,0.41250000000000003,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,73601.53113925552,4178121.8881526957
1735,leeward,-1,8.3,2.2,56.7,300.0,2.4483300782890765,0.541289175,0.42500000000000004,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,77062.3973335709,4108301.0478736707
1736,leeward,-1,8.3,2.2,56.7,300.0,2.4733446418045313,0.541289175,0.4375,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,76951.34589719368,4195953.035768398
1737,leeward,-1,8.3,2.2,56.7,300.0,2.498359205319986,0.541289175,0.45,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,79149.95577997065,4195953.035768398
1738,leeward,-1,8.3,2.2,56.7,300.0,2.523373768835441,0.541289175,0.4625,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,104692.69061492106,3478524.9404872265
1739,leeward,-1,8.3,2.2,56.7,300.0,2.548388332350896,0.541289175,0.47500000000000003,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,107522.22279370266,3478524.9404872265
1740,leeward,-1,8.3,2.2,56.7,300.0,2.5734028958663506,0.541289175,0.48750000000000004,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,110351.75497248433,3478524.9404872265
1741,leeward,-1,8.3,2.2,56.7,300.0,2.5984174593818055,0.541289175,0.5,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,113402.25891326318,3472588.6834500358
1742,leeward,-1,8.3,2.2,56.7,300.0,2.6234320228972603,0.541289175,0.5125000000000001,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,116237.31538609478,3472588.6834500358
1743,leeward,-1,8.3,2.2,56.7,300.0,2.6484465864127156,0.541289175,0.525,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,119735.51555502185,3451968.1240877765
1744,leeward,-1,8.3,2.2,56.7,300.0,2.67346114992817,0.541289175,0.5375,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,122353.07075399208,3456655.8193792016
1745,leeward,-1,8.3,2.2,56.7,300.0,2.6984757134436252,0.541289175,0.55,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,125198.49100408496,3456655.8193792016
1746,leeward,-1,8.3,2.2,56.7,300.0,2.7234902769590796,0.541289175,0.5625,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,128535.56488857922,3444738.0557586383
1747,leeward,-1,8.3,2.2,56.7,300.0,2.748504840474535,0.541289175,0.5750000000000001,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,131391.91077499214,3444738.0557586383
1748,leeward,-1,8.3,2.2,56.7,300.0,2.7735194039899893,0.541289175,0.5875,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,134248.25666140494,3444738.0557586383
1749,leeward,-1,8.3,2.2,56.7,300.0,2.7985339675054446,0.541289175,0.6000000000000001,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,137756.60876357803,3426946.9341305033
1750,leeward,-1,8.3,2.2,56.7,300.0,2.8235485310208994,0.541289175,0.6125,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,140626.53811281917,3426946.9341305033
1751,leeward,-1,8.3,2.2,56.7,300.0,2.8485630945363543,0.541289175,0.625,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,143254.80023272955,3431699.578221786
1752,leeward,-1,8.3,2.2,56.7,300.0,2.873577658051809,0.541289175,0.6375000000000001,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,146119.89623738415,3431699.578221786
1753,leeward,-1,8.3,2.2,56.7,300.0,2.898592221567264,0.541289175,0.65,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,149736.0442518024,3413327.4804262486
1754,leeward,-1,8.3,2.2,56.7,300.0,2.923606785082719,0.541289175,0.6625000000000001,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,152473.6401172884,3414186.090841595
1755,leeward,-1,8.3,2.2,56.7,300.0,2.9486213485981736,0.541289175,0.675,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,155350.5012515768,3414186.090841595
1756,leeward,-1,8.3,2.2,56.7,300.0,2.9736359121136284,0.541289175,0.6875,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,158227.36238586527,3414186.090841595
1757,leeward,-1,8.3,2.2,56.7,300.0,2.9986504756290833,0.541289175,0.7000000000000001,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,161853.8022278016,3401130.7051613
1758,leeward,-1,8.3,2.2,56.7,300.0,3.0236650391445385,0.541289175,0.7125,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,164744.04869615528,3401130.7051613
1759,leeward,-1,8.3,2.2,56.7,300.0,3.0486796026599934,0.541289175,0.7250000000000001,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,167634.2951645089,3401130.7051613
1760,leeward,-1,8.3,2.2,56.7,300.0,3.073694166175448,0.541289175,0.7375,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,169879.01931029515,3410117.854621325
1761,leeward,-1,8.3,2.2,56.7,300.0,3.0987087296909026,0.541289175,0.75,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,173648.11804850027,3394438.8561430704
1762,leeward,-1,8.3,2.2,56.7,300.0,3.123723293206358,0.541289175,0.7625000000000001,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,176709.22959288885,3389829.0105975345
1763,leeward,-1,8.3,2.2,56.7,300.0,3.1487378567218127,0.541289175,0.775,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,179606.10220916563,3389829.0105975345
1764,leeward,-1,8.3,2.2,56.7,300.0,3.1737524202372676,0.541289175,0.7875000000000001,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,182502.97482544256,3389829.0105975345
1765,leeward,-1,8.3,2.2,56.7,300.0,3.1987669837527224,0.541289175,0.8,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,186183.72540112605,3376907.3768590325
1766,leeward,-1,8.3,2.2,56.7,300.0,3.2237815472681772,0.541289175,0.8125,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,189092.84611051864,3376907.3768590325
1767,leeward,-1,8.3,2.2,56.7,300.0,3.2487961107836325,0.541289175,0.8250000000000001,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,192001.96681991126,3376907.3768590325
1768,leeward,-1,8.3,2.2,56.7,300.0,3.273810674299087,0.541289175,0.8375,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,194911.08752930386,3376907.3768590325
1769,leeward,-1,8.3,2.2,56.7,300.0,3.298825237814542,0.541289175,0.8500000000000001,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,198734.71143370436,3362373.037548974
1770,leeward,-1,8.3,2.2,56.7,300.0,3.3238398013299966,0.541289175,0.8625,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,201657.2807194941,3362373.037548974
1771,leeward,-1,8.3,2.2,56.7,300.0,3.3488543648454514,0.541289175,0.875,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,203966.7233927565,3369261.551712866
1772,leeward,-1,8.3,2.2,56.7,300.0,3.3738689283609062,0.541289175,0.8875000000000001,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,206880.53372693883,3369261.551712866
1773,leeward,-1,8.3,2.2,56.7,300.0,3.3988834918763615,0.541289175,0.9,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,209794.34406112108,3369261.551712866
1774,leeward,-1,8.3,2.2,56.7,300.0,3.4238980553918164,0.541289175,0.9125000000000001,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,213672.86799409107,3355235.967159765
1775,leeward,-1,8.3,2.2,56.7,300.0,3.448912618907271,0.541289175,0.925,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,216599.8935830512,3355235.967159765
1776,leeward,-1,8.3,2.2,56.7,300.0,3.4739271824227256,0.541289175,0.9375,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,219526.9191720113,3355235.967159765
1777,leeward,-1,8.3,2.2,56.7,300.0,3.498941745938181,0.541289175,0.9500000000000001,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,222454.4215187622,3355189.3531805654
1778,leeward,-1,8.3,2.2,56.7,300.0,3.5239563094536357,0.541289175,0.9625,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,225381.45338085122,3355189.3531805654
1779,leeward,-1,8.3,2.2,56.7,300.0,3.5489708729690905,0.541289175,0.9750000000000001,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,229425.22222519064,3340736.919999276
1780,leeward,-1,8.3,2.2,56.7,300.0,3.5739854364845454,0.541289175,0.9875,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,232366.5712280777,3340736.919999276
1781,leeward,-1,8.3,2.2,56.7,300.0,3.599,0.541289175,1.0,0.525,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,235307.92023096475,3340736.919999276
1782,leeward,-1,8.3,2.2,56.7,300.0,1.677164250508589,0.56706485,0.0,0.55,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,752.8357574799546,3220845.552290357
1783,leeward,-1,8.3,2.2,56.7,300.0,1.7011871973772317,0.56706485,0.0125,0.55,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,3036.637627921825,3220845.552290357
1784,leeward,-1,8.3,2.2,56.7,300.0,1.7252101442458743,0.56706485,0.025,0.55,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,6073.275255843635,3220845.552290357
1785,leeward,-1,8.3,2.2,56.7,300.0,1.749233091114517,0.56706485,0.037500000000000006,0.55,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,13297.471802464719,2547765.020572656
1786,leeward,-1,8.3,2.2,56.7,300.0,1.7732560379831597,0.56706485,0.05,0.55,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,15837.931141192308,2696760.5666629854
1787,leeward,-1,8.3,2.2,56.7,300.0,1.7972789848518023,0.56706485,0.0625,0.55,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,19071.520832753606,2754522.3308160976
1788,leeward,-1,8.3,2.2,56.7,300.0,1.8213019317204449,0.56706485,0.07500000000000001,0.55,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,20991.964765407676,2906232.148493627
1789,leeward,-1,8.3,2.2,56.7,300.0,1.8453248785890874,0.56706485,0.08750000000000001,0.55,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,24490.62555964226,2906232.148493627
1790,leeward,-1,8.3,2.2,56.7,300.0,1.8693478254577303,0.56706485,0.1,0.55,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,26988.234577139865,2974704.866385222
1791,leeward,-1,8.3,2.2,56.7,300.0,1.8933707723263729,0.56706485,0.1125,0.55,1,1076.873377953325,nan,nan,nan,nan,nan,nan,0.0,29983.689609619185,3000346.7218643622
