case,idx,x_m,span_m,xc,region,q_w,q_lam_w,q_turb_w,w_tr,re_edge,re_x_star,re_tri,re_x_over_re_tri,T_e_w,p_e_w,rho_e_w,h_r_lam_w,h_r_turb_w,h_star_lam_w,q_Fluent_matched,p_Fluent_matched,q_ratio,p_ratio,dist,dx,dspan
ma6_a5_h30km,159,3.5093663055681823,0.025775674999999998,0.9750000000000001,aft_body,121508.64884208051,17169.81563583,121508.64884208051,1.0,12331934.228411898,4783356.709502631,2339598.92382156,2.0445199648533667,346.33965446177336,4222.4115490596305,0.04247921129747777,1637623.0903506216,1710195.4881648605,608487.0586426798,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,160,3.5541831527840912,0.025775674999999998,0.9875,aft_body,121199.46252062847,17060.799831197393,121199.46252062847,1.0,12490035.949288972,4844681.7955218945,2339598.92382156,2.0707317592745635,346.33965446177336,4222.4115490596305,0.04247921129747777,1637623.0903506216,1710195.4881648605,608487.0586426798,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,161,3.599,0.025775674999999998,1.0,aft_body,120894.9374082203,16953.834514474376,120894.9374082203,1.0,12648137.670166047,4906006.881541159,2339598.92382156,2.0969435536957604,346.33965446177336,4222.4115490596305,0.04247921129747777,1637623.0903506216,1710195.4881648605,608487.0586426798,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,203,1.8886440876093962,0.051551349999999996,0.5125000000000001,aft_body,139714.508278484,24347.71652496372,139714.508278484,1.0,6131497.493245994,2378133.5669577946,2339752.197719754,1.0164040317070524,346.32206307109163,4221.66096560669,0.04247381745991269,1637620.412426906,1710193.6544797067,608481.5192821245,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,204,1.9324993674142834,0.051551349999999996,0.525,aft_body,139086.56334818006,24069.956950592594,139086.56334818006,1.0,6274814.479764115,2433873.856575439,2339620.0446579703,1.0402859481960234,346.3372302676133,4222.308108708366,0.04247846797142461,1637622.7213174305,1710195.2354725676,608486.2952871411,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,205,1.9763546472191704,0.051551349999999996,0.5375,aft_body,138503.5182036791,23792.373294467612,138503.5182036791,1.0,6427327.585566112,2493847.318165776,2338936.2670232938,1.066231411828777,346.4157345114862,4225.658804263513,0.0425025435446877,1637634.6719573902,1710203.4185701453,608511.015522158,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,206,2.020209927024058,0.051551349999999996,0.55,aft_body,137891.00297748556,23527.354293655175,137891.00297748556,1.0,6573532.4900819,2550667.823337424,2338860.9829188604,1.090559824617807,346.42438063096586,4226.027951519124,0.04250519562506414,1637635.988149431,1710204.3198212862,608513.7381024286,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,207,2.064065206828945,0.051551349999999996,0.5625,aft_body,137294.86539875227,23271.141212566457,137294.86539875227,1.0,6719667.81988992,2607463.344028343,2338787.3683313704,1.114878325124811,346.43283554576584,4226.38895754012,0.042507789152006675,1637637.2752345318,1710205.2011417018,608516.4004741756,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,208,2.1079204866338324,0.051551349999999996,0.5750000000000001,aft_body,136711.68902904008,23022.40577995565,136711.68902904008,1.0,6866184.884383496,2664400.0803285916,2338722.309250706,1.1392545706643677,346.4403082673561,4226.708044437234,0.04251008147233587,1637638.412801125,1710205.9800806092,608518.7535626815,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,209,2.15177576643872,0.051551349999999996,0.5875,aft_body,136145.92935940897,22781.735267272896,136145.92935940897,1.0,7012760.19040207,2721393.0223534177,2338634.2006172803,1.1636676747629486,346.45042913025515,4227.140234999926,0.04251318625058259,1637639.953492209,1710207.0350555326,608521.9405255398,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,210,2.1956310462436073,0.051551349999999996,0.6000000000000001,aft_body,135082.40773250058,22373.897213145683,135082.40773250058,1.0,7262420.894235812,2816980.7437154874,2339594.623954154,1.2040465108243845,346.3401479945821,4222.432608323583,0.04247936262946211,1637623.1654807366,1710195.5396095582,608487.2140514376,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,211,2.2394863260484943,0.051551349999999996,0.6125,aft_body,134544.82714112196,22150.2584799923,134544.82714112196,1.0,7410233.806574765,2874381.004051844,2339546.7429192006,1.2286059309357065,346.3456438347863,4222.667123333274,0.042481047841015085,1637624.0021082147,1710196.1124830034,608488.9446389161,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,212,2.2833416058533813,0.051551349999999996,0.625,aft_body,134011.0768999632,21930.448515245655,134011.0768999632,1.0,7559725.361512581,2932399.06205487,2339524.481795654,1.2534167027840493,346.3481990680651,4222.776161796438,0.04248183137611742,1637624.3910893886,1710196.3788345058,608489.749257419,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,213,2.3271968856582688,0.051551349999999996,0.6375000000000001,aft_body,133538.97636324546,21719.927947715783,133538.97636324546,1.0,7711700.352599786,2992084.792765114,2339011.6046395893,1.2792090414729493,346.4070827986866,4225.28944125565,0.04249988984801947,1637633.354913883,1710202.5167359698,608508.2911806046,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,214,2.3710521654631562,0.051551349999999996,0.65,aft_body,133030.62987184734,21512.806668522127,133030.62987184734,1.0,7861182.298738815,3050125.30870128,2338982.4607855417,1.3040394102300805,346.41042959051515,4225.432321337505,0.042500916380975855,1637633.8643933989,1710202.8655976716,608509.3450533187,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,215,2.4149074452680437,0.051551349999999996,0.6625000000000001,aft_body,132492.38499825826,21311.409406929397,132492.38499825826,1.0,8006117.976836945,3105683.633658576,2339437.113121219,1.327534566430405,346.358228108813,4223.204146539288,0.042484906758578245,1637625.917802458,1710197.4242381044,608492.9073063608,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,216,2.4587627250729307,0.051551349999999996,0.675,aft_body,132129.57191574905,21122.65475195339,132129.57191574905,1.0,8162225.174387821,3168169.110637348,2338165.679995158,1.3549805891616322,346.504259860218,4229.4394956859105,0.04252970219595251,1637648.1481023452,1710212.6462441036,608538.8913071813,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,217,2.5026180048778177,0.051551349999999996,0.6875,aft_body,131645.56779736633,20929.74975465734,131645.56779736633,1.0,8313377.492432037,3226838.908982483,2338165.679995158,1.3800728222942547,346.504259860218,4229.4394956859105,0.04252970219595251,1637648.1481023452,1710212.6462441036,608538.8913071813,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,218,2.5464732846827056,0.051551349999999996,0.7000000000000001,aft_body,130878.43617879265,20740.223812781693,130878.43617879265,1.0,8431364.084040461,3267253.7667251923,2341602.3152227136,1.395306856969194,346.1099034168841,4212.6161140130125,0.04240879784706725,1637588.1155278296,1710171.539456788,608414.7122376338,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,219,2.5903285644875926,0.051551349999999996,0.7125,aft_body,130415.95663660912,20557.487001277925,130415.95663660912,1.0,8581924.156969752,3325597.583988141,2341602.3152227136,1.4202230508436433,346.1099034168841,4212.6161140130125,0.04240879784706725,1637588.1155278296,1710171.539456788,608414.7122376338,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,220,2.63418384429248,0.051551349999999996,0.7250000000000001,aft_body,129963.11251536096,20379.496750681214,129963.11251536096,1.0,8732484.229899047,3383941.4012510907,2341602.3152227136,1.445139244718093,346.1099034168841,4212.6161140130125,0.04240879784706725,1637588.1155278296,1710171.539456788,608414.7122376338,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,221,2.678039124097367,0.051551349999999996,0.7375,aft_body,129584.17606091552,20218.993262243523,129584.17606091552,1.0,8875680.70718882,3440054.9360841587,2341223.7539420226,1.4693405234301016,346.1532873586468,4214.464543795085,0.04242208866717714,1637594.7198315263,1710176.061696749,608428.373425659,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,222,2.7218944039022546,0.051551349999999996,0.75,aft_body,129149.32002226663,20049.79369128283,129149.32002226663,1.0,9026115.973412361,3498360.9519499918,2341223.7539420226,1.4942446000984082,346.1532873586468,4214.464543795085,0.04242208866717714,1637594.7198315263,1710176.061696749,608428.373425659,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,223,2.765749683707142,0.051551349999999996,0.7625000000000001,aft_body,128723.0753416735,19884.772006912477,128723.0753416735,1.0,9176551.2396359,3556666.9678158252,2341223.7539420226,1.5191486767667153,346.1532873586468,4214.464543795085,0.04242208866717714,1637594.7198315263,1710176.061696749,608428.373425659,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,224,2.809604963512029,0.051551349999999996,0.775,aft_body,128230.0561001111,19690.171353316786,128230.0561001111,1.0,9360511.384354416,3628227.6668206556,2341073.433961932,1.5498136940883562,346.17051821131685,4215.198847602885,0.04242736809161404,1637597.342870821,1710177.8578002693,608433.7992562451,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,225,2.8534602433169165,0.051551349999999996,0.7875000000000001,aft_body,127820.36703252501,19533.275057293442,127820.36703252501,1.0,9511487.374424648,3686747.467898408,2341073.433961932,1.5748106891542974,346.17051821131685,4215.198847602885,0.04242736809161404,1637597.342870821,1710177.8578002693,608433.7992562451,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,226,2.8973155231218035,0.051551349999999996,0.8,aft_body,127418.40823033031,19380.070534582268,127418.40823033031,1.0,9662463.364494879,3745267.2689761603,2341073.433961932,1.5998076842202387,346.17051821131685,4215.198847602885,0.04242736809161404,1637597.342870821,1710177.8578002693,608433.7992562451,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,227,2.941170802926691,0.051551349999999996,0.8125,aft_body,127043.65725985385,19239.087340053575,127043.65725985385,1.0,9804139.819204608,3800111.7413967676,2341112.3221031763,1.6232077826931752,346.16606033787207,4215.008863712289,0.042426002189545,1637596.6642522153,1710177.3931220353,608432.3955145646,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,228,2.9850260827315784,0.051551349999999996,0.8250000000000001,aft_body,126656.32182478225,19092.78037004676,126656.32182478225,1.0,9954972.739500066,3858574.998956719,2341112.3221031763,1.6481802101192247,346.16606033787207,4215.008863712289,0.042426002189545,1637596.6642522153,1710177.3931220353,608432.3955145646,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,229,3.0288813625364654,0.051551349999999996,0.8375,aft_body,126275.96563944989,18949.761274865246,126275.96563944989,1.0,10105805.659795519,3917038.2565166685,2341112.3221031763,1.6731526375452732,346.16606033787207,4215.008863712289,0.042426002189545,1637596.6642522153,1710177.3931220353,608432.3955145646,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,230,3.072736642341353,0.051551349999999996,0.8500000000000001,aft_body,125689.96247333034,18721.111555426818,125689.96247333034,1.0,10358100.942390416,4015440.8440992604,2340793.776215303,1.715418455440188,346.20258060803604,4216.565450372232,0.04243719285666831,1637602.2237045257,1710181.1999090267,608443.895398097,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,231,3.11659192214624,0.051551349999999996,0.8625,aft_body,125323.51319533262,18584.956209845754,125323.51319533262,1.0,10510425.9562491,4074491.444747779,2340793.776215303,1.7406451974319554,346.20258060803604,4216.565450372232,0.04243719285666831,1637602.2237045257,1710181.1999090267,608443.895398097,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,232,3.1604472019511274,0.051551349999999996,0.875,aft_body,124963.38220130955,18451.7289995932,124963.38220130955,1.0,10662750.970107783,4133542.0453962977,2340793.776215303,1.765871939423723,346.20258060803604,4216.565450372232,0.04243719285666831,1637602.2237045257,1710181.1999090267,608443.895398097,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,233,3.204302481756015,0.051551349999999996,0.8875000000000001,aft_body,124609.37259566331,18321.32645392049,124609.37259566331,1.0,10815075.983966466,4192592.646044817,2340793.776215303,1.7910986814154908,346.20258060803604,4216.565450372232,0.04243719285666831,1637602.2237045257,1710181.1999090267,608443.895398097,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,234,3.248157761560902,0.051551349999999996,0.9,aft_body,124261.29628309103,18193.650149621044,124261.29628309103,1.0,10967400.997825146,4251643.246693334,2340793.776215303,1.8163254234072574,346.20258060803604,4216.565450372232,0.04243719285666831,1637602.2237045257,1710181.1999090267,608443.895398097,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,235,3.2920130413657893,0.051551349999999996,0.9125000000000001,aft_body,123967.84495625885,18081.536244734,123967.84495625885,1.0,11106061.646324046,4305744.224492119,2340625.1712563243,1.8395701615825237,346.22191461684423,4217.389681132511,0.04244311796722621,1637605.1669056423,1710183.2152405914,608449.9834924212,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,236,3.3358683211706768,0.051551349999999996,0.925,aft_body,123614.25071016612,17958.070263311976,123614.25071016612,1.0,11256878.782693671,4363838.229355235,2340805.5129826856,1.8642463908907896,346.20123485026215,4216.508083472966,0.04243678045350545,1637602.0188408669,1710181.0596304042,608443.4716318545,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,237,3.379723600975564,0.051551349999999996,0.9375,aft_body,123282.84044176046,17837.948043827495,123282.84044176046,1.0,11408998.766243584,4422809.016238414,2340805.5129826856,1.889438909686611,346.20123485026215,4216.508083472966,0.04243678045350545,1637602.0188408669,1710181.0596304042,608443.4716318545,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,238,3.4235788807804513,0.051551349999999996,0.9500000000000001,aft_body,122956.69078989024,17720.20452577096,122956.69078989024,1.0,11561118.7497935,4481779.803121594,2340805.5129826856,1.914631428482433,346.20123485026215,4216.508083472966,0.04243678045350545,1637602.0188408669,1710181.0596304042,608443.4716318545,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,239,3.4674341605853383,0.051551349999999996,0.9625,aft_body,122635.6506607779,17604.762225060895,122635.6506607779,1.0,11713238.733343415,4540750.590004772,2340805.5129826856,1.9398239472782541,346.20123485026215,4216.508083472966,0.04243678045350545,1637602.0188408669,1710181.0596304042,608443.4716318545,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,240,3.5112894403902257,0.051551349999999996,0.9750000000000001,aft_body,122286.81560671132,17483.121984243517,122286.81560671132,1.0,11875138.447159683,4603254.464921071,2340922.64598658,1.9664274139144113,346.1878049130846,4215.935623282239,0.042432665023975094,1637599.9744119805,1710179.659725368,608439.2426731777,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,241,3.555144720195113,0.051551349999999996,0.9875,aft_body,121975.64919148217,17372.116912842223,121975.64919148217,1.0,12027383.81186686,4662270.547804675,2340922.64598658,1.991638021785109,346.1878049130846,4215.935623282239,0.042432665023975094,1637599.9744119805,1710179.659725368,608439.2426731777,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,242,3.599,0.051551349999999996,1.0,aft_body,121669.17383665315,17263.199745645088,121669.17383665315,1.0,12179629.176574035,4721286.630688277,2340922.64598658,2.016848629655806,346.1878049130846,4215.935623282239,0.042432665023975094,1637599.9744119805,1710179.659725368,608439.2426731777,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,284,1.927317136835073,0.07732702500000001,0.5125000000000001,aft_body,24942.510059560176,24942.510059560176,141076.81704107503,0.0,5843088.46098913,2266355.8477894277,2339675.5062448373,0.9686624669704359,346.3308647388135,4222.036500246668,0.04247651615856511,1637621.7522979346,1710194.571944831,608484.2908430478,35137.46938,2846.313309,0.7098550493154545,1.4833351222778783,0.01671771355667319,0.003830901164926903,0.054242884103461106
ma6_a5_h30km,285,1.970180799993148,0.07732702500000001,0.525,aft_body,24643.786588162486,24643.786588162486,140398.53168058535,0.0,5985602.813696182,2321632.819686731,2339675.5062448373,0.9922883807989832,346.3308647388135,4222.036500246668,0.04247651615856511,1637621.7522979346,1710194.571944831,608484.2908430478,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,286,2.013044463151223,0.07732702500000001,0.5375,aft_body,139786.56239953983,24369.105164322096,139786.56239953983,1.0,6122609.623224645,2374977.602837682,2339496.142835642,1.0151662827531032,346.3514520128727,4222.914976338655,0.042482828869583454,1637624.886282645,1710196.7179138144,608490.7735786042,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,287,2.055908126309298,0.07732702500000001,0.55,aft_body,138868.39454625873,23963.439440346672,138868.39454625873,1.0,6333125.961051825,2456866.0949033946,2339301.8749563787,1.0502561132471233,346.3737535476304,4223.866748670533,0.042489667862414496,1637628.2812279284,1710199.0425732986,608497.7961184474,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,288,2.098771789467373,0.07732702500000001,0.5625,aft_body,138377.83999350976,23709.378568818596,138377.83999350976,1.0,6478302.6767901825,2514545.019559502,2338173.3831633395,1.0754313763325574,346.50337463091614,4229.401677849675,0.0425294305653349,1637648.013344577,1710212.5539698845,608538.6125569467,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,289,2.1416354526254486,0.07732702500000001,0.5750000000000001,aft_body,137801.5915408138,23458.25729489819,137801.5915408138,1.0,6618807.185300902,2569246.9850902148,2338039.118631736,1.0988896484305986,346.5188048114445,4230.06090440052,0.04253416543053984,1637650.3622689522,1710214.1623755794,608543.4713731101,35871.00942,2852.996769,3.8415866675885084,1.4826728688806727,0.020004777198756176,0.0043396776254485125,0.06509465833000914
ma6_a5_h30km,290,2.1844991157835234,0.07732702500000001,0.5875,aft_body,137149.4307024432,23215.082619276323,137149.4307024432,1.0,6750965.6958999485,2619422.105882469,2338935.49046259,1.1199206290911448,346.4158236939857,4225.662611804981,0.04250257089970815,1637634.6855335727,1710203.427866319,608511.0436048736,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,291,2.2273627789415986,0.07732702500000001,0.6000000000000001,aft_body,136682.46868803503,22977.686896893796,136682.46868803503,1.0,6900168.1036674995,2678714.0180489393,2337844.293214347,1.1458051444332606,346.54119799926076,4231.017743384476,0.04254103750866695,1637653.77116651,1710216.496588763,608550.5227736242,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,292,2.270226442099674,0.07732702500000001,0.6125,aft_body,136165.60106491708,22754.670369530526,136165.60106491708,1.0,7037559.902364558,2732280.379764651,2337669.0508468333,1.1688054726030905,346.5613434770143,4231.8786720098005,0.04254722037303812,1637656.837896913,1710218.5965059404,608556.8663917526,nan,nan,nan,nan,nan,nan,nan
ma6_a5_h30km,293,2.3130901052577486,0.07732702500000001,0.625,aft_body,135107.38808074952,22364.59262822932,135107.38808074952,1.0,7273213.743177974,2821906.683037191,2339047.427869021,1.2064341446928577,346.40296908091244,4225.113824563817,0.04249862810277957,1637632.728685827,1710202.0879317129,608506.9958102508,nan,nan,nan,nan,nan,nan,nan
